date,close,high,low,open,volume,AD,OBV,ADOSC,MULT,SUM,ASIT,VAR
2012/11/20,2008.923,2023.611,2004.17,2020.433,42580635,29320931352.111725,24053946091.0,5716578.19052124,4055660.4578700005,62553.32300000008,-1177.9187841989008,276.2549909586087
2012/11/21,2030.319,2031.149,1995.174,2008.211,53282021,29371754772.559673,24107228112.0,19793981.719234467,4052495.674926,62463.70000000008,-1485.2419981153241,74.33854295779021
2012/11/22,2015.611,2023.085,2009.72,2021.209,45577847,29366356363.895176,24061650265.0,22035791.15871048,4065834.3862,62376.443000000065,-1797.4014047168107,49.85044799931347
2012/11/23,2027.384,2034.884,2017.004,2020.015,51551469,29374659956.217323,24113201734.0,23591693.381111145,4104369.1675360003,62298.895000000055,-2044.573792405187,62.3909597597085
2012/11/26,2017.464,2027.274,2014.029,2023.339,44779551,29353106944.694107,24068422183.0,15225723.043697355,4082988.626946,62217.65600000006,-2265.943503864556,61.87637655949221
2012/11/27,1991.165,2014.211,1990.336,2012.075,56627422,29300412015.497288,24011794761.0,-6347444.388198853,4008956.6648959997,62110.01300000007,-2492.383736948669,190.5892018391751
2012/11/28,1973.523,1984.863,1968.213,1984.48,50505587,29282120802.908108,23961289174.0,-20415721.944335934,3906633.159819,61977.918000000056,-2684.067847736694,390.23850103886804
2012/11/29,1963.488,1980.556,1961.822,1972.925,49540088,29241391837.63768,23911749086.0,-37274167.89931488,3885498.333032,61809.71800000006,-2843.8346688874312,604.3097469578497
2012/11/30,1980.117,1983.419,1959.334,1961.815,56893416,29282685331.725124,23968642502.0,-27643405.134952545,3886180.282946,61661.53300000005,-2940.0160011717494,342.0270546386018
2012/12/3,1959.767,1988.191,1957.884,1977.254,61653375,29228693111.252125,23906989127.0,-38369853.6877594,3892647.3478440004,61488.54200000005,-2956.3270986935167,128.92203119769692
2012/12/4,1975.143,1980.119,1949.457,1956.616,62378123,29270825096.35845,23969367250.0,-25864146.13573837,3860156.845383,61349.23800000005,-2936.665033482528,57.501082238275565
2012/12/5,2031.907,2040.604,1970.202,1973.107,119973040,29361156775.917564,24089340290.0,10345009.189414978,4020402.0820080005,61265.15500000005,-2833.8037571793925,675.647520639468
2012/12/6,2029.237,2036.609,2018.379,2029.562,81459219,29376733673.19864,24007881071.0,29173675.57646942,4110648.836811,61192.81200000005,-2722.848638206553,878.2385993585922
2012/12/7,2061.786,2065.745,2023.961,2028.766,115157289,29470068843.342087,24123038360.0,63921713.63713837,4180987.315945,61188.38900000005,-2591.2685395746776,1451.5680463998578
2012/12/10,2083.77,2087.007,2064.615,2067.324,115383226,29552092342.42515,24238421586.0,98424141.31228638,4308865.957304998,61213.21600000005,-2432.665108823462,1342.4553266400474
2012/12/11,2074.704,2088.635,2070.192,2077.557,93370830,29504407050.02315,24145050756.0,88418528.56855011,4323875.467920002,61225.57300000004,-2202.20356654173,490.16537735983735
2012/12/12,2082.726,2085.934,2066.391,2073.271,78559142,29557175092.64885,24223609898.0,93077107.04805756,4310355.244194,61239.419000000045,-1907.6660917118647,407.91584223881364
2012/12/13,2061.476,2081.363,2059.472,2077.416,72272324,29498135031.88908,24151337574.0,67735860.08901596,4286508.820336,61196.46700000005,-1616.585662271801,94.39801503997295
2012/12/14,2150.625,2152.496,2062.543,2062.689,160873812,29652316573.43113,24312211386.0,100268944.08833311,4439615.557328,61230.046000000046,-1128.5352642793318,962.5042945602906
2012/12/17,2160.342,2169.57,2151.936,2152.097,144242218,29645592795.32089,24456453604.0,102323190.49949265,4668775.787520002,61276.36100000004,-683.9055896063593,1689.589126240462
2012/12/18,2162.464,2183.714,2144.733,2155.858,126099467,29634209197.558575,24582553071.0,90239401.97063828,4683483.478362001,61332.82600000004,-289.3026202594405,1824.1567998398093
2012/12/19,2162.239,2175.395,2154.2870000000007,2158.67,94391522,29610937761.113243,24488161549.0,69687903.97890472,4686425.168365002,61389.335000000036,52.054668810662534,1538.0563037628308
2012/12/20,2168.353,2174.819,2142.951,2156.193,99384183,29669991949.932377,24587545732.0,73735178.15392685,4660530.550869,61486.17900000004,425.1725474127193,33.125541841611266
2012/12/21,2153.31,2190.398,2148.17,2169.57,103372872,29591784208.276226,24484172860.0,43803401.77548599,4705347.271659999,61570.42200000004,833.7572935080316,23.346127443015572
2012/12/24,2159.053,2170.394,2149.825,2150.654,78469664,29583723223.29728,24562642524.0,25011597.875045776,4665967.2810499985,61650.20100000004,1272.1142164818816,24.127364562824372
2012/12/25,2213.611,2220.263,2146.862,2154.32,143327708,29701072649.976418,24705970232.0,52388714.05231857,4766598.264706,61815.92300000003,1846.7518536862124,470.92709776293486
2012/12/26,2219.132,2220.475,2206.7870000000007,2211.594,121858630,29799018927.537792,24827828862.0,89990557.70779419,4900115.363825001,61979.63600000003,2408.6889108519194,782.3138653635979
2012/12/27,2205.897,2234.724,2204.79,2223.655,129023501,29679538355.35499,24698805361.0,59175624.62616348,4927097.12796,62155.24300000002,2957.9172675118953,792.507812242955
2012/12/28,2233.252,2234.869,2204.003,2207.913,115924934,29783317198.622276,24814730295.0,74210454.43907547,4925657.980606998,62373.77000000002,3302.7317332977827,635.3802124029025
2012/12/31,2269.128,2269.512,2236.461,2236.461,128031402,29908373558.513523,24942761697.0,113405321.6516571,5075675.077032002,62625.91600000003,3656.80627635964,498.6230324041097
2013/1/4,2276.992,2296.113,2256.56,2289.51,139469931,29912996345.14264,25082231628.0,120600897.4704628,5181316.75128,62893.98500000002,4042.1001634032223,771.3996449653059
2013/1/7,2285.364,2293.317,2266.862,2271.663,118162813,29960114073.9023,25200394441.0,127572828.7770996,5198633.161254,63149.03000000001,4431.537987393197,897.0973838455975
2013/1/8,2276.07,2289.139,2262.979,2284.654,122907877,29960217436.795807,25077486564.0,118860340.79801178,5180273.485080999,63409.489000000016,4837.218003965094,331.2110841665417
2013/1/9,2275.34,2283.896,2259.051,2271.299,122014924,29998194551.196774,24955471640.0,116574282.95251083,5159437.542696,63657.44500000003,5238.706367239957,26.93167936615646
2013/1/10,2283.658,2295.484,2268.648,2274.377,120066676,30012440053.372364,25075538316.0,109574075.16680908,5207645.185631999,63923.63900000002,5589.122421408464,17.406973768025633
2013/1/11,2242.9970000000008,2290.205,2234.947,2285.185,125068275,29923811736.885155,24950470041.0,68549155.35701752,5118486.7941350015,64175.47100000003,5740.826814714537,236.2096721669659
2013/1/14,2311.74,2317.617,2235.107,2236.288,144749889,30047941213.87078,25095219930.0,85030234.89780045,5180121.980019,64513.68800000002,5950.424293327426,481.28069360647345
2013/1/15,2325.682,2332.783,2309.323,2312.468,165645981,30113309947.5493,25260865911.0,104841615.88967133,5387149.435908998,64875.88200000003,6110.408412872993,837.5702638467774
2013/1/16,2309.499,2326.764,2279.507,2322.158,153511167,30154652745.915867,25107354744.0,116569742.51301192,5303874.825348,65205.26400000002,6216.355661280386,852.8762285672127
2013/1/17,2284.909,2305.6020000000008,2275.877,2305.14,119101835,30107929566.843204,24988252909.0,95903897.1073494,5247266.562954,65530.40600000002,6145.349397005097,847.5936058461667
2013/1/18,2317.07,2324.509,2285.972,2295.809,125438026,30184939667.71079,25113690935.0,103234365.4349594,5313762.487748002,65872.33300000003,6035.674949998274,185.70098120719197
2013/1/21,2328.221,2329.581,2305.099,2321.49,134680458,30304656852.86706,25248371393.0,134940082.7155304,5369914.8335190015,66168.64700000003,5873.0491515973745,242.08182296622545
2013/1/22,2315.139,2335.806,2301.301,2326.49,149466584,30275075421.128593,25098904809.0,126231049.43938446,5375392.683606,66454.54900000003,5631.866306988315,206.70541904773563
2013/1/23,2320.911,2325.118,2296.491,2308.521,118179722,30358519956.73435,25217084531.0,137743247.20648575,5339612.560938,66713.67400000003,5396.032145640073,220.8389528086409
2013/1/24,2302.598,2362.943,2287.2960000000007,2320.258,161031674,30262635788.267895,25056052857.0,99422070.21674728,5404750.072128,66932.50200000004,4977.146186445943,70.3734885668382
2013/1/25,2291.304,2308.38,2288.262,2300.001,92605741,30198035481.61743,24963447116.0,54152212.03973389,5282178.235560001,67149.10200000004,4568.2179309988405,173.68690344598144
2013/1/28,2346.505,2346.9210000000007,2295.3520000000008,2295.3520000000008,128383760,30324347933.499763,25091830876.0,70900121.83535767,5387009.811192001,67412.88100000004,4176.0457742210765,348.48194344621146
2013/1/29,2358.9770000000008,2363.797,2337.353,2347.215,141853934,30414489875.223263,25233684810.0,99987600.76964568,5525028.0093410015,67710.38200000004,3889.0666769483264,653.2928180051968
2013/1/30,2382.475,2383.763,2347.89,2360.748,149878907,30553606145.57642,25383563717.0,147061509.92153168,5596813.31007,67942.23200000005,3645.11600211344,1182.1916045648975
2013/1/31,2385.422,2391.821,2371.226,2383.426,139707892,30606497742.27096,25523271609.0,169778934.43906403,5671548.142546,68167.31200000005,3543.9961579138703,1160.8495162455365
2013/2/1,2419.02,2421.154,2369.57,2377.414,140818172,30735664782.949306,25664089781.0,204736581.55398175,5737093.883780002,68423.86800000006,3522.5447503098603,622.082124565728
2013/2/4,2428.154,2440.376,2417.585,2425.9210000000007,167551402,30723512509.3542,25831641183.0,196558388.17945865,5899816.41196,68689.78300000005,3387.8458634731605,644.447418646887
2013/2/5,2433.13,2437.415,2403.302,2411.001,150754505,30836393883.64597,25982395688.0,211260620.14822388,5857844.344330002,68954.56000000006,3295.616990555251,461.3962889658287
2013/2/6,2434.4770000000008,2441.726,2427.699,2432.677,116579966,30832479349.961937,26098975654.0,196824125.2225037,5927775.768474001,69235.72700000006,3194.557037097231,329.0116774467752
2013/2/7,2418.53,2433.893,2394.218,2430.688,120008634,30859548216.141293,25978967020.0,181638005.1533699,5827270.430674,69495.20400000006,3221.9933701759196,45.93298016674817
2013/2/8,2432.402,2443.032,2414.398,2416.619,109070386,30887636678.331837,26088037406.0,167850193.53540802,5898451.574736,69713.99500000005,3247.939132322181,33.678279847837985
2013/2/18,2421.558,2444.804,2415.429,2441.906,116174994,30819940767.785526,25971862412.0,125411008.74192429,5905250.480916,69916.42100000006,3157.594256576692,43.764883047901094
2013/2/19,2382.914,2427.075,2373.535,2420.265,123473334,30739726918.26763,25848389078.0,71125934.77599335,5760747.460124998,70093.43800000008,2940.216183347058,344.57479216810316
2013/2/20,2397.178,2397.9410000000007,2370.608,2383.493,110280577,30843850536.261963,25958669655.0,75582652.53576659,5684578.118128,70257.36400000007,2696.75639887119,320.98392064776266
2013/2/21,2325.951,2378.822,2309.1710000000007,2378.822,144059478,30769203357.894127,25814610177.0,46783330.08992767,5493106.776562002,70314.18700000008,2327.316399554224,1395.56688944716
2013/2/22,2314.164,2330.879,2308.76,2322.94,96981828,30719609729.94945,25717628349.0,14968968.37151718,5381440.2000400005,70351.35900000008,1818.3583799582511,1721.6105392072352
2013/2/25,2325.819,2338.78,2315.012,2320.618,88367374,30711601343.732864,25805995723.0,-1954935.9796142576,5414303.7653600015,70391.81400000009,1494.616434428208,1150.6461205668747
2013/2/26,2293.341,2340.709,2289.887,2313.74,117638667,30609952758.029068,25688357056.0,-41043361.75814056,5359959.109883,70409.08500000008,1024.647585583316,1226.6183562474325
2013/2/27,2313.22,2324.627,2292.034,2297.7670000000007,97824887,30639303525.67773,25786181943.0,-43963986.07403565,5328124.121318,70446.96500000008,516.1776205938534,141.73994680680337
2013/2/28,2365.593,2366.164,2308.916,2322.323,126950494,30763721573.75564,25913132437.0,-1574500.1717453003,5463273.9182239985,70528.90000000008,180.285398847189,574.7701266454533
2013/3/1,2359.506,2369.649,2330.858,2364.544,120312752,30821116007.406742,25792819685.0,34171654.78379059,5523315.328841999,70645.40900000007,-7.541902823019883,753.8420077683403
2013/3/4,2273.404,2333.54,2259.2470000000008,2332.08,161750025,30721010958.48592,25631069660.0,13836961.264995575,5272043.244380001,70607.07300000006,-364.82312340732614,1312.4349525664004
2013/3/5,2326.306,2328.143,2270.1,2274.808,131136598,30843846885.241287,25762206258.0,43344475.95083618,5285117.4243,70607.69700000006,-607.2192237468475,1121.425193766132
2013/3/6,2347.179,2351.4410000000007,2321.6,2333.615,141333692,30944808994.834263,25903539950.0,83599632.65182114,5459105.425600002,70645.37700000008,-788.1126021889362,1110.5284298462793
2013/3/7,2324.293,2352.021,2304.27,2340.436,139756348,30922258207.17872,25763783602.0,85292434.0798378,5419691.4296699995,70684.76100000007,-885.2795371742816,868.090821845457
2013/3/8,2318.611,2333.667,2314.587,2326.417,98794148,30865135720.766975,25664989454.0,60055749.52576447,5401475.3005289985,70686.30200000008,-911.1220545024427,589.8346986435354
2013/3/11,2310.593,2320.961,2296.583,2314.683,84111903,30877701786.511738,25580877551.0,48270331.35190964,5330279.576263001,70668.67400000006,-1014.0536803814784,148.34176624473184
2013/3/12,2286.605,2333.286,2264.829,2309.158,117664456,30834894867.180187,25463213095.0,25440428.55239487,5284493.798094001,70640.14000000006,-1141.4386001839216,386.0840585660189
2013/3/13,2263.968,2286.329,2253.249,2282.17,90972788,30802878385.986237,25372240307.0,3601094.4315719604,5151668.532920999,70583.19700000004,-1347.8595723611295,504.62977760471404
2013/3/14,2270.277,2276.222,2253.31,2255.775,80294086,30841504495.26923,25452534393.0,6629574.84204483,5129033.7948199995,70550.87600000005,-1705.5516066239527,464.1696329647675
2013/3/15,2278.401,2312.078,2250.005,2269.315,116477813,30831594883.514477,25569012206.0,4112751.73871994,5202187.06039,70537.97300000004,-2136.1849944055725,262.8590721655637
2013/3/18,2240.016,2276.05,2239.214,2267.2870000000007,93122772,30742527082.908974,25475889434.0,-25630498.97245407,5096563.0247,70431.48400000004,-2498.487835138725,251.7530754450709
2013/3/19,2257.434,2261.314,2232.023,2244.265,87582105,30806906254.079468,25563471539.0,-14983865.348007202,5047304.858221998,70329.94100000004,-2892.7586580163625,169.10346456617114
2013/3/20,2317.374,2317.86,2257.4210000000007,2257.737,131241284,30936036872.3165,25694712823.0,31820760.15087128,5232385.839060001,70264.84000000003,-3249.3474462533172,667.0866434443742
2013/3/21,2324.242,2330.813,2311.603,2318.205,119200910,30973689715.725143,25813913733.0,60055760.74399185,5387914.3232390005,70203.66000000003,-3571.434212957535,1080.7305270461366
2013/3/22,2328.278,2331.995,2314.967,2321.403,101167299,31030689895.817112,25915081032.0,84283249.13008118,5398491.469165,70112.91800000003,-3854.905249535505,1377.1674937643108
2013/3/25,2326.715,2344.894,2319.908,2334.735,97031526,30986527464.308582,25818049506.0,72480698.06894302,5439938.349752,70011.47900000004,-4149.464980749123,726.1204270431772
2013/3/26,2297.669,2319.988,2281.118,2318.578,104449015,30971028058.12078,25713600491.0,56131598.11427307,5292166.386584,69876.01800000001,-4352.900630252761,126.12645064480604
2013/3/27,2301.259,2323.4770000000008,2288.995,2299.377,96331195,30943219905.605564,25809931686.0,35492408.86758423,5318427.235615,69742.80000000003,-4366.014408406341,177.22776024416092
2013/3/28,2236.302,2273.552,2232.906,2273.552,127658698,30836893143.75711,25682272988.0,-10008720.854888916,5076627.902112002,69560.57200000001,-4435.2548865185545,1111.734481845051
2013/3/29,2236.621,2246.868,2228.813,2238.485,85565473,30825334340.73041,25767838461.0,-31390736.62667847,5007848.607683999,69364.79100000001,-4434.223198205676,1347.4542881632226
2013/4/1,2234.395,2243.949,2227.314,2229.46,77411774,30813826116.07745,25690426687.0,-40945929.41138458,4997979.022986,69177.62800000001,-4253.282493446536,975.4490017620848
2013/4/2,2227.74,2253.4210000000007,2220.439,2234.901,89714323,30763830686.54801,25600712364.0,-57040151.36345673,5003583.871819002,69022.45400000001,-4059.2715883448855,739.1393306441605
2013/4/3,2225.295,2241.34,2217.252,2232.694,81795267,30736658412.945637,25518917097.0,-67084406.36610794,4969615.5976800015,68850.57100000001,-3917.2564019626543,21.735314643010497
2013/4/8,2211.592,2212.586,2180.673,2196.238,86257470,30817542528.815342,25432659627.0,-39358982.32991409,4824926.550377999,68736.21200000001,-3811.742731464006,77.60561304166912
2013/4/9,2225.775,2234.725,2215.467,2215.467,82896544,30823388073.874645,25515556171.0,-22578727.94806671,4950959.491575,68647.823,-3822.145358436181,55.24549944233149
2013/4/10,2226.126,2233.04,2212.561,2224.934,80619621,30849571046.640457,25596175792.0,-5330520.916542053,4940737.21544,68548.13,-3841.495209912076,34.97652664221823
2013/4/11,2219.553,2242.479,2217.265,2236.983,73632704,30789301682.590645,25522543088.0,-16966459.24526596,4972170.1999349985,68474.342,-3640.3785044429774,31.17906856257468
2013/4/12,2206.78,2226.262,2204.438,2218.095,66846340,30736802311.82452,25455696748.0,-36888555.692119606,4907656.550756001,68367.902,-3590.794750082421,59.167823760770254
2013/4/15,2181.942,2204.987,2177.388,2199.914,71632323,30688809511.918976,25384064425.0,-56955435.50922012,4801112.233956,68184.25099999999,-3542.5980427978798,275.4135757619515
2013/4/16,2194.846,2196.432,2165.784,2169.63,79992178,30760522676.97797,25464056603.0,-37169021.50569534,4756997.282688001,68019.59100000001,-3551.6448055770625,258.4867526423186
2013/4/17,2193.7960000000007,2197.508,2178.468,2195.032,68314181,30802200068.07545,25395742422.0,-12434589.38181305,4787200.857743999,67939.98300000004,-3585.342351450495,163.5063854418695
2013/4/18,2197.6020000000008,2206.027,2175.444,2181.822,71616927,30834358955.643414,25467359349.0,9046832.475200653,4799088.200987999,67811.27900000002,-3570.380819510169,63.50465376023203
2013/4/19,2244.643,2250.11,2200.584,2201.1220000000008,109660556,30919809429.680317,25577019905.0,44201034.74888992,4951556.06424,67708.74300000003,-3450.921847736322,471.3951801601797
2013/4/22,2242.169,2245.119,2232.258,2236.402,95233730,30971354565.71406,25481786175.0,70964748.53078079,5011684.848702,67626.61900000004,-3214.511416667461,554.9179837629198
2013/4/23,2184.538,2242.616,2182.806,2242.616,96541315,30880404608.600037,25385244860.0,46523577.03883743,4895195.660496,67492.54600000003,-3025.721138402844,653.4146346412598
2013/4/24,2218.318,2226.117,2184.109,2187.349,91600261,30937992755.92935,25476845121.0,50619001.30247498,4862082.174753,67400.27100000002,-2861.077426263936,565.6768804024905
2013/4/25,2199.307,2224.63,2191.848,2213.185,96704188,30885295433.788174,25380140933.0,30925344.974277496,4876050.8162400015,67312.97300000001,-2785.4695890038624,552.6029404019937
2013/4/26,2177.9120000000007,2210.581,2173.864,2203.889,76673970,30825527868.48137,25303466963.0,1040501.60836792,4805502.454984,67226.91700000003,-2703.947833869773,548.4496029615402
2013/5/2,2174.123,2179.647,2161.14,2170.783,68337936,30853070563.92764,25235129027.0,-2516122.2728157043,4710522.3175800005,67130.76300000004,-2667.4311970277913,262.60740984324366
2013/5/3,2205.4970000000008,2222.811,2179.049,2179.049,88583464,30871559695.14138,25323712491.0,2140539.0049705505,4843614.086739,67057.85900000003,-2620.8911791986684,280.06206504348665
2013/5/6,2231.166,2236.0660000000007,2212.495,2212.495,92268146,30925465962.95208,25415980637.0,21002936.64883423,4947284.8446700005,67049.00900000003,-2564.4458008891534,426.1479364000261
2013/5/7,2235.575,2240.256,2219.435,2227.861,86452356,30973045692.427326,25502432993.0,41949019.00445938,4972102.575359999,67027.15000000002,-2529.5612859678877,661.3560714395718
2013/5/8,2246.3,2255.208,2235.417,2242.393,90371933,30982064163.83731,25592804926.0,49573837.32544327,5041330.301736,66956.07600000003,-2549.6251669361945,672.6428269613534
2013/5/9,2232.971,2247.864,2221.384,2246.963,98531637,30969762593.145393,25494273289.0,44272232.57065201,4993369.123776,66864.80500000004,-2669.766572720282,181.37972296122464
2013/5/10,2246.831,2247.674,2225.812,2228.819,90335476,31053131386.65816,25584608765.0,64605080.14587784,5002899.761287998,66783.35800000004,-2552.2214257012265,44.627010642550886
2013/5/13,2241.92,2250.854,2231.363,2247.678,86211224,31060310126.412506,25498397541.0,69334018.60795593,5022472.334001998,66698.56300000004,-2359.3495095759517,31.287749042734504
2013/5/14,2217.01,2239.926,2205.873,2238.904,83244975,31031515525.040382,25415152566.0,55803573.12331772,4940992.285398,66617.90400000004,-2294.842792188625,124.63553944323212
2013/5/15,2224.797,2225.186,2213.582000000001,2217.086,71722893,31098429695.982983,25486875459.0,66486211.35013199,4925631.676252001,66541.44200000004,-2176.831177279468,118.68006856273858
2013/5/16,2251.806,2252.8720000000008,2210.77,2221.337,110284376,31203129389.791355,25597159835.0,98125719.44102478,4980581.831440001,66556.94600000004,-1848.7286077648487,177.43924136087296
2013/5/17,2282.87,2288.091,2248.413,2249.811,126126006,31296063003.164413,25723285841.0,131718420.69317628,5144573.549583,66603.19500000004,-1491.9406558800797,534.5684326402843
2013/5/20,2299.986,2309.3920000000007,2281.899,2286.328,139150514,31340000209.436333,25862436355.0,147466507.68347168,5269799.295408,66668.78600000004,-1160.4813116104265,1033.1416897606105
2013/5/21,2305.114,2305.301,2290.124,2297.11,124173176,31461113441.585506,25986609531.0,179038889.16483307,5279425.147324,66746.16000000003,-841.9197001234113,925.929694241844
2013/5/22,2302.403,2314.183,2292.431,2303.75,128360026,31450444311.0684,25858249505.0,172283877.40951157,5305104.848873001,66823.26800000004,-592.569616307628,395.8745057610795
2013/5/23,2275.667,2304.953,2274.1020000000008,2293.809,124019844,31339006947.756863,25734229661.0,118400949.96416092,5241698.227206001,66887.34300000004,-351.14569064041086,137.36061400175095
2013/5/24,2288.533,2292.595,2270.25,2281.445,101441213,31403567050.24391,25835670874.0,106136062.2583847,5204763.798749999,66950.10100000004,-162.7410915852985,119.07410744484514
2013/5/27,2293.077,2301.702,2283.935,2286.661,107325061,31406690090.51728,25942995935.0,92463569.89678957,5256937.757370002,67017.05200000004,-9.271608816041851,111.10996496398
2013/5/28,2321.318,2322.099,2281.468,2293.4,132632995,31534224201.950794,26075628930.0,119043533.94163512,5297794.561332,67118.81700000004,245.55751357796984,231.90624784305686
2013/5/29,2324.0170000000007,2334.335,2321.166,2323.539,125250729,31463205355.155827,26200879659.0,96498110.34870909,5418379.0346099995,67236.05400000005,499.6124230244354,360.28476224467164
2013/5/30,2317.749,2325.721,2310.492,2316.253,111913032,31457951049.69387,26088966627.0,76830602.56382751,5373559.764732,67371.86100000005,588.546257316124,225.24194096401334
2013/5/31,2300.595,2325.534,2299.369,2320.739,108162554,31359924730.450523,25980804073.0,30610011.204963684,5347260.7880460005,67477.61000000004,556.8584161166527,150.06673216540366
2013/6/3,2299.252,2313.425,2294.113,2300.209,96882814,31314603720.628864,25883921259.0,-5501462.1310043335,5307258.367025,67583.06600000004,614.7114236163231,111.03035816550256
2013/6/4,2272.416,2297.1,2264.761,2297.1,101895818,31260947643.300495,25782025441.0,-36846592.90646744,5202382.4931,67657.88000000003,619.2465557196497,322.8542613629252
2013/6/5,2270.931,2276.865,2260.871,2270.712,76483303,31280678174.01064,25705542138.0,-40042014.55170441,5147698.049415,67684.16800000003,577.2337299504627,323.34689944330603
2013/6/6,2242.11,2266.692,2240.07,2264.425,81538694,31211635831.58152,25624003444.0,-59677067.40205002,5077548.74844,67684.10900000003,550.9089301799967,465.4029925623909
2013/6/7,2210.898,2250.629,2205.0660000000007,2242.263,89978077,31144691889.518375,25534025367.0,-83584746.2789154,4962785.486514,67710.46900000003,406.2664442464207,908.312427042052
2013/6/13,2148.355,2190.101,2126.216,2190.101,94371094,31115728376.329712,25439654273.0,-94982210.35411836,4656627.787816,67640.50600000002,49.64631057232151,2129.262305202894
2013/6/14,2162.041,2163.846,2142.78,2150.06,77857472,31180243710.57598,25517511745.0,-70482456.54706192,4636645.93188,67603.24000000003,-406.13122090840784,2159.107705201023
2013/6/17,2156.215,2169.356,2147.029,2165.994,75757790,31166823991.874413,25441753955.0,-58322244.43585205,4657670.243323999,67581.54300000003,-876.1888512697367,1325.003080561757
2013/6/18,2159.291,2161.681,2138.347,2158.5460000000007,69632271,31222192002.337,25511386226.0,-30428495.74900055,4622424.0813070005,67566.71100000002,-1273.1704661621775,494.8718032008037
2013/6/19,2143.454,2150.8160000000007,2115.793,2150.8160000000007,75425016,31265907629.2046,25435961210.0,-2341672.2147788997,4550681.437088,67504.66800000003,-1623.758022703525,48.11195616144687
2013/6/20,2084.021,2132.813,2082.825,2132.813,77787930,31191841967.1201,25358173280.0,-14205075.776321413,4442276.236725,67357.52300000003,-2214.14166339788,852.2818094398826
2013/6/21,2073.095,2085.86,2042.879,2058.978,79673224,31224190619.595005,25278500056.0,-7474162.73890686,4261159.5909400005,67195.04300000003,-2825.255587645789,1369.6557865608486
2013/6/24,1963.235,2068.862,1958.401,2068.862,109198215,31124549880.469933,25169301841.0,-35745009.60531235,4051661.409662,66911.97800000003,-3569.795577189303,4780.94008895848
2013/6/25,1959.508,1963.566,1849.653,1948.315,138158516,31252864967.5737,25031143325.0,-3233282.008068085,3631915.742598,66638.51500000001,-4440.899428767522,5199.797135437373
2013/6/26,1951.495,1959.158,1922.824,1954.474,101192527,31311373598.806595,24929950798.0,28977287.58382416,3767116.022192,66343.17900000003,-5309.304829816643,3509.9590233573686
2013/6/27,1950.013,1980.54,1942.371,1955.126,105813318,31247931072.60916,24824137480.0,19333781.57370758,3846943.46034,66051.27200000003,-6025.7969002762575,2215.602552957367
2013/6/28,1979.206,1987.984,1925.651,1935.516,100737968,31320296336.484413,24924875448.0,36656405.65953827,3828163.3775839997,65813.46800000002,-6659.103933498315,109.8525498365052
2013/7/1,1995.242,1995.916,1957.571,1965.987,78051393,31395603870.369427,25002926841.0,64372021.23447037,3907147.2800360005,65583.91300000003,-7259.554459362943,306.3294397564605
2013/7/2,2006.56,2007.62,1978.428,1992.89,86415418,31475743572.893955,25089342259.0,95357221.93343352,3971931.62136,65338.66700000003,-7816.524301391297,517.7999485568143
2013/7/3,1994.268,1996.537,1965.519,1996.506,93466471,31555535698.501026,24995875788.0,124752551.10039902,3924231.4077029997,65050.06500000002,-8314.179795880193,382.6543777575717
2013/7/4,2006.098,2022.136,1974.103,1982.87,100394183,31588887560.307095,25096269971.0,136048728.05241394,3991904.744008,64756.17700000002,-8655.75980623455,99.74369055731222
2013/7/5,2007.199,2021.541,2002.367,2006.191,91345222,31543581778.455624,25187615193.0,113886349.12073898,4047866.9875470013,64458.26200000002,-8922.778561082729,33.99821103690192
2013/7/8,1958.273,1983.215,1953.121,1983.215,84136491,31488253103.07548,25103478702.0,76862038.38039398,3873458.864015,64114.13200000003,-9161.17765575201,350.7338154367171
2013/7/9,1965.454,1969.149,1946.366,1953.602,64538733,31531857752.027287,25168017435.0,68602477.89125061,3832684.6625339994,63803.91900000003,-9291.315480068302,422.45556423673406
2013/7/10,2008.126,2009.36,1960.277,1962.84,89797981,31617140495.22382,25257815416.0,86122396.1726532,3938902.19272,63523.51200000003,-9278.179596643797,497.58144519664353
2013/7/11,2072.991,2092.868,2010.4,2011.02,159970773,31699996773.99767,25417786189.0,111823688.15467072,4207501.8272,63303.42600000003,-9039.725026176948,1670.2210866361856
2013/7/12,2039.486,2074.857,2036.05,2068.044,121174175,31600280298.139576,25296612014.0,80444093.63294601,4224512.59485,63021.59400000003,-8791.732082340695,1898.8802035963165
2013/7/15,2059.39,2076.665,2037.248,2046.119,101470357,31612809314.237175,25398082371.0,64280392.48394013,4230681.617919999,62756.967000000026,-8502.689739702268,1488.4988814368844
2013/7/16,2065.72,2066.363,2038.535,2054.6,96737399,31705076241.226467,25494819770.0,81181955.8301239,4212353.2982049985,62504.93800000002,-8180.056990430483,544.835395838134
2013/7/17,2044.922,2075.813,2043.231,2061.186,103251321,31612542370.58624,25391568449.0,51273458.73802948,4241365.471803,62249.26500000003,-7870.581028092759,157.7679689573124
2013/7/18,2023.396,2043.372,2016.899,2038.4,92132049,31565632391.04213,25299436400.0,19451038.369228367,4121274.943428,61973.40900000003,-7553.974628547587,224.20146335614845
2013/7/19,1992.648,2035.22,1990.253,2025.317,104577571,31472194690.72708,25194858829.0,-25065678.09727478,4050602.71066,61693.64100000002,-7165.2913017898145,708.1691497568972
